productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extRarity,extNumber,extDescription,extAspect,extCardType,extTraits,extCost,extPower,extHP,extArenaType,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName
556715,Frontier Trader (Hyperspace),Frontier Trader Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556715_200w.jpg,79,23488,https://cpt.tcgcsv.com/kJs6,2024-07-12T04:03:16.813,1,Common,482,"<strong>When Played:</strong> You may return a resource you control to its owner’s hand. If you do, you may put the top card of your deck into play as a resource.",Cunning,Unit,Fringe;Jawa,3,2,2,Ground,0.4,0.75,11.5,0.64,,Normal
556715,Frontier Trader (Hyperspace),Frontier Trader Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556715_200w.jpg,79,23488,https://cpt.tcgcsv.com/kJs6,2024-07-12T04:03:16.813,1,Common,482,"<strong>When Played:</strong> You may return a resource you control to its owner’s hand. If you do, you may put the top card of your deck into play as a resource.",Cunning,Unit,Fringe;Jawa,3,2,2,Ground,0.39,0.99,20.0,0.88,,Foil
556716,Smuggler's Starfighter (Hyperspace),Smugglers Starfighter Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556716_200w.jpg,79,23488,https://cpt.tcgcsv.com/lJs6,2024-07-12T04:03:16.813,1,Common,483,"<strong>When Played:</strong> If you control another <strong>Underworld</strong> unit, give an enemy unit –3/–0 for this phase.
<strong>Smuggle</strong> <strong>[4 [Cunning]]</strong> <em>(If this card is a resource, you may play it for its smuggle cost. Replace it with the top card of your deck.)</em>",Cunning,Unit,Underworld;Vehicle;Transport,3,2,2,Space,0.1,0.32,11.5,0.28,,Normal
556716,Smuggler's Starfighter (Hyperspace),Smugglers Starfighter Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556716_200w.jpg,79,23488,https://cpt.tcgcsv.com/lJs6,2024-07-12T04:03:16.813,1,Common,483,"<strong>When Played:</strong> If you control another <strong>Underworld</strong> unit, give an enemy unit –3/–0 for this phase.
<strong>Smuggle</strong> <strong>[4 [Cunning]]</strong> <em>(If this card is a resource, you may play it for its smuggle cost. Replace it with the top card of your deck.)</em>",Cunning,Unit,Underworld;Vehicle;Transport,3,2,2,Space,0.98,1.41,7.0,1.35,,Foil
556717,Chain Code Collector (Hyperspace),Chain Code Collector Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556717_200w.jpg,79,23488,https://cpt.tcgcsv.com/mJs6,2024-07-12T04:03:16.813,1,Common,484,"<strong>Ambush</strong> <em>(When you play this unit, it may ready and attack an enemy unit.)</em>
<strong>On Attack:</strong> If the defender has a <strong>Bounty</strong>, it gets –4/–0 for this attack.",Cunning,Unit,Underworld;Bounty Hunter,4,4,2,Ground,0.4,0.99,11.5,0.93,,Foil
556717,Chain Code Collector (Hyperspace),Chain Code Collector Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556717_200w.jpg,79,23488,https://cpt.tcgcsv.com/mJs6,2024-07-12T04:03:16.813,1,Common,484,"<strong>Ambush</strong> <em>(When you play this unit, it may ready and attack an enemy unit.)</em>
<strong>On Attack:</strong> If the defender has a <strong>Bounty</strong>, it gets –4/–0 for this attack.",Cunning,Unit,Underworld;Bounty Hunter,4,4,2,Ground,0.1,0.25,11.5,0.22,,Normal
556718,Tobias Beckett - I Trust No One (Hyperspace),Tobias Beckett I Trust No One Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556718_200w.jpg,79,23488,https://cpt.tcgcsv.com/nJs6,2024-07-12T04:03:16.813,1,Rare,485,"<strong>When you play a non-unit card:</strong> You may exhaust a unit that costs the same as or less than the card you played. Use this ability only once each round.
<strong>Smuggle</strong> <strong>[5 [Vigilance]]</strong>",Cunning,Unit,Underworld,4,4,4,Ground,2.75,3.81,6.0,3.83,,Normal
556718,Tobias Beckett - I Trust No One (Hyperspace),Tobias Beckett I Trust No One Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556718_200w.jpg,79,23488,https://cpt.tcgcsv.com/nJs6,2024-07-12T04:03:16.813,1,Rare,485,"<strong>When you play a non-unit card:</strong> You may exhaust a unit that costs the same as or less than the card you played. Use this ability only once each round.
<strong>Smuggle</strong> <strong>[5 [Vigilance]]</strong>",Cunning,Unit,Underworld,4,4,4,Ground,2.95,5.02,21.0,3.9,,Foil
556719,Resourceful Pursuers (Hyperspace),Resourceful Pursuers Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556719_200w.jpg,79,23488,https://cpt.tcgcsv.com/pJs6,2024-07-12T04:03:16.813,1,Common,486,"<strong>Saboteur</strong> <em>(When this unit attacks, ignore Sentinel and defeat the defender’s Shields.)</em>",Cunning,Unit,Bounty Hunter,5,5,6,Ground,0.15,0.47,2.0,0.42,,Foil
556719,Resourceful Pursuers (Hyperspace),Resourceful Pursuers Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556719_200w.jpg,79,23488,https://cpt.tcgcsv.com/pJs6,2024-07-12T04:03:16.813,1,Common,486,"<strong>Saboteur</strong> <em>(When this unit attacks, ignore Sentinel and defeat the defender’s Shields.)</em>",Cunning,Unit,Bounty Hunter,5,5,6,Ground,0.24,0.75,3.0,0.76,,Normal
556720,Enfys Nest - Marauder (Hyperspace),Enfys Nest Marauder Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556720_200w.jpg,79,23488,https://cpt.tcgcsv.com/qJs6,2024-07-12T04:03:16.813,1,Uncommon,487,"<strong>Ambush</strong> <em>(When you play this unit, it may ready and attack an enemy unit.)</em>
While a friendly unit <em>(including this one)</em> is attacking using <strong>Ambush</strong>, the defender gets –3/–0.",Cunning,Unit,Underworld,6,5,4,Ground,0.65,1.79,11.5,1.21,,Normal
556720,Enfys Nest - Marauder (Hyperspace),Enfys Nest Marauder Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556720_200w.jpg,79,23488,https://cpt.tcgcsv.com/qJs6,2024-07-12T04:03:16.813,1,Uncommon,487,"<strong>Ambush</strong> <em>(When you play this unit, it may ready and attack an enemy unit.)</em>
While a friendly unit <em>(including this one)</em> is attacking using <strong>Ambush</strong>, the defender gets –3/–0.",Cunning,Unit,Underworld,6,5,4,Ground,2.99,3.57,4.99,3.57,,Foil
556721,Fennec Shand - Loyal Sharpshooter (Hyperspace),Fennec Shand Loyal Sharpshooter Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556721_200w.jpg,79,23488,https://cpt.tcgcsv.com/rJs6,2024-07-12T04:03:16.813,1,Uncommon,488,"<strong>Ambush</strong> <em>(When you play this unit, it may ready and attack an enemy unit.)</em>
<strong>On Attack:</strong> Deal 1 damage to the defender for each different cost among cards in your discard pile.",Cunning,Unit,Underworld,7,4,7,Ground,4.45,6.06,7.0,6.35,,Foil
556721,Fennec Shand - Loyal Sharpshooter (Hyperspace),Fennec Shand Loyal Sharpshooter Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556721_200w.jpg,79,23488,https://cpt.tcgcsv.com/rJs6,2024-07-12T04:03:16.813,1,Uncommon,488,"<strong>Ambush</strong> <em>(When you play this unit, it may ready and attack an enemy unit.)</em>
<strong>On Attack:</strong> Deal 1 damage to the defender for each different cost among cards in your discard pile.",Cunning,Unit,Underworld,7,4,7,Ground,0.9,2.12,5.25,1.95,,Normal
556722,Wanted (Hyperspace),Wanted Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556722_200w.jpg,79,23488,https://cpt.tcgcsv.com/sJs6,2024-07-12T04:03:16.813,1,Common,489,"Attached unit gains: “<strong>Bounty</strong> — Ready 2 friendly resources.” <em>(When this unit is defeated or captured, its opponent collects its bounty.)</em>",Cunning,Upgrade,Bounty;Condition,0,,,,0.03,0.28,11.5,0.2,,Normal
556722,Wanted (Hyperspace),Wanted Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556722_200w.jpg,79,23488,https://cpt.tcgcsv.com/sJs6,2024-07-12T04:03:16.813,1,Common,489,"Attached unit gains: “<strong>Bounty</strong> — Ready 2 friendly resources.” <em>(When this unit is defeated or captured, its opponent collects its bounty.)</em>",Cunning,Upgrade,Bounty;Condition,0,,,,0.67,1.44,7.51,1.32,,Foil
556723,Enticing Reward (Hyperspace),Enticing Reward Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556723_200w.jpg,79,23488,https://cpt.tcgcsv.com/tJs6,2024-07-12T04:03:16.813,1,Uncommon,490,"Attached unit gains: “<strong>Bounty</strong> — Search the top 8 cards of your deck for 2 non-unit cards, reveal them, and draw them. Then, if this unit isn’t unique, discard a card from your hand.”",Cunning,Upgrade,Bounty;Condition,1,,,,3.78,5.23,41.98,5.56,,Foil
556723,Enticing Reward (Hyperspace),Enticing Reward Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556723_200w.jpg,79,23488,https://cpt.tcgcsv.com/tJs6,2024-07-12T04:03:16.813,1,Uncommon,490,"Attached unit gains: “<strong>Bounty</strong> — Search the top 8 cards of your deck for 2 non-unit cards, reveal them, and draw them. Then, if this unit isn’t unique, discard a card from your hand.”",Cunning,Upgrade,Bounty;Condition,1,,,,0.65,1.45,11.5,1.21,,Normal
556724,Boba Fett's Armor (Hyperspace),Boba Fetts Armor Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556724_200w.jpg,79,23488,https://cpt.tcgcsv.com/vJs6,2024-07-12T04:03:16.813,1,Rare,491,"Attach to a non-<strong>Vehicle</strong> unit.
If attached unit is Boba Fett and damage would be dealt to him, prevent 2 of that damage.",Cunning,Upgrade,Item;Armor,2,,,,26.18,28.63,499.99,26.74,,Foil
556724,Boba Fett's Armor (Hyperspace),Boba Fetts Armor Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556724_200w.jpg,79,23488,https://cpt.tcgcsv.com/vJs6,2024-07-12T04:03:16.813,1,Rare,491,"Attach to a non-<strong>Vehicle</strong> unit.
If attached unit is Boba Fett and damage would be dealt to him, prevent 2 of that damage.",Cunning,Upgrade,Item;Armor,2,,,,7.7,9.17,15.0,8.61,,Normal
556725,Jetpack (Hyperspace),Jetpack Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556725_200w.jpg,79,23488,https://cpt.tcgcsv.com/wJs6,2024-07-12T04:03:16.813,1,Uncommon,492,"Attach to a non-<strong>Vehicle</strong> unit.
<strong>When Played:</strong> Give a Shield token to attached unit.
<strong>Smuggle</strong> <strong>[4 [Cunning]]</strong>",Cunning,Upgrade,Item;Armor,2,,,,8.27,16.3,60.0,17.64,,Foil
556725,Jetpack (Hyperspace),Jetpack Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556725_200w.jpg,79,23488,https://cpt.tcgcsv.com/wJs6,2024-07-12T04:03:16.813,1,Uncommon,492,"Attach to a non-<strong>Vehicle</strong> unit.
<strong>When Played:</strong> Give a Shield token to attached unit.
<strong>Smuggle</strong> <strong>[4 [Cunning]]</strong>",Cunning,Upgrade,Item;Armor,2,,,,0.75,1.35,2.49,1.23,,Normal
556726,Unrefusable Offer (Hyperspace),Unrefusable Offer Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556726_200w.jpg,79,23488,https://cpt.tcgcsv.com/xJs6,2024-07-12T04:03:16.813,1,Rare,493,"Attach to a non-leader unit.
Attached unit gains: “<strong>Bounty</strong> — Play this unit for free <em>(under your control)</em>. It enters play ready. At the start of the regroup phase, defeat it.”",Cunning,Upgrade,Condition;Bounty,2,,,,4.24,5.87,14.0,6.03,,Foil
556726,Unrefusable Offer (Hyperspace),Unrefusable Offer Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556726_200w.jpg,79,23488,https://cpt.tcgcsv.com/xJs6,2024-07-12T04:03:16.813,1,Rare,493,"Attach to a non-leader unit.
Attached unit gains: “<strong>Bounty</strong> — Play this unit for free <em>(under your control)</em>. It enters play ready. At the start of the regroup phase, defeat it.”",Cunning,Upgrade,Condition;Bounty,2,,,,1.15,2.84,30.0,2.54,,Normal
556727,Look the Other Way (Hyperspace),Look the Other Way Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556727_200w.jpg,79,23488,https://cpt.tcgcsv.com/zJs6,2024-07-12T04:03:16.813,1,Common,494,Exhaust a unit unless its controller pays 2.,Cunning,Event,Trick,0,,,,0.25,0.7,11.5,0.67,,Foil
556727,Look the Other Way (Hyperspace),Look the Other Way Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556727_200w.jpg,79,23488,https://cpt.tcgcsv.com/zJs6,2024-07-12T04:03:16.813,1,Common,494,Exhaust a unit unless its controller pays 2.,Cunning,Event,Trick,0,,,,0.15,0.4,3.0,0.32,,Normal
556728,Bounty Posting (Hyperspace),Bounty Posting Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556728_200w.jpg,79,23488,https://cpt.tcgcsv.com/BJs6,2024-07-12T04:03:16.813,1,Uncommon,495,"Search your deck for a <strong>Bounty</strong> upgrade, reveal it, and draw it. <em>(Shuffle your deck.)</em>",Cunning,Event,Plan,1,,,,0.99,1.56,4.99,2.01,,Foil
556728,Bounty Posting (Hyperspace),Bounty Posting Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556728_200w.jpg,79,23488,https://cpt.tcgcsv.com/BJs6,2024-07-12T04:03:16.813,1,Uncommon,495,"Search your deck for a <strong>Bounty</strong> upgrade, reveal it, and draw it. <em>(Shuffle your deck.)</em>",Cunning,Event,Plan,1,,,,0.25,0.94,11.5,0.79,,Normal
556729,Ma Klounkee (Hyperspace),Ma Klounkee Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556729_200w.jpg,79,23488,https://cpt.tcgcsv.com/CJs6,2024-07-12T04:03:16.813,1,Common,496,"Return a friendly non-leader <strong>Underworld</strong> unit to its owner’s hand. If you do, deal 3 damage to a unit.",Cunning,Event,Underworld;Trick,1,,,,0.5,1.01,11.5,1.01,,Normal
556729,Ma Klounkee (Hyperspace),Ma Klounkee Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556729_200w.jpg,79,23488,https://cpt.tcgcsv.com/CJs6,2024-07-12T04:03:16.813,1,Common,496,"Return a friendly non-leader <strong>Underworld</strong> unit to its owner’s hand. If you do, deal 3 damage to a unit.",Cunning,Event,Underworld;Trick,1,,,,2.92,3.24,20.0,3.24,,Foil
556730,Swoop Down (Hyperspace),Swoop Down Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556730_200w.jpg,79,23488,https://cpt.tcgcsv.com/DJs6,2024-07-12T04:03:16.813,1,Rare,497,"Attack with a space unit. It gains <strong>Saboteur</strong> and can attack ground units for this attack. If it attacks a ground unit, it gets +2/+0 and the defender gets –2/–0 for this attack.",Cunning,Event,Tactic,1,,,,4.0,5.5,11.31,5.14,,Normal
556730,Swoop Down (Hyperspace),Swoop Down Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556730_200w.jpg,79,23488,https://cpt.tcgcsv.com/DJs6,2024-07-12T04:03:16.813,1,Rare,497,"Attack with a space unit. It gains <strong>Saboteur</strong> and can attack ground units for this attack. If it attacks a ground unit, it gets +2/+0 and the defender gets –2/–0 for this attack.",Cunning,Event,Tactic,1,,,,5.0,8.71,25.0,7.94,,Foil
556731,Surprise Strike (Hyperspace),Surprise Strike Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556731_200w.jpg,79,23488,https://cpt.tcgcsv.com/FJs6,2024-07-12T04:03:16.813,1,Common,498,Attack with a unit. It gets +3/+0 for this attack.,Cunning,Event,Tactic,2,,,,0.01,0.31,3.0,0.29,,Normal
556731,Surprise Strike (Hyperspace),Surprise Strike Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556731_200w.jpg,79,23488,https://cpt.tcgcsv.com/FJs6,2024-07-12T04:03:16.813,1,Common,498,Attack with a unit. It gets +3/+0 for this attack.,Cunning,Event,Tactic,2,,,,0.6,1.99,5.2,2.15,,Foil
556732,Relentless Pursuit (Hyperspace),Relentless Pursuit Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556732_200w.jpg,79,23488,https://cpt.tcgcsv.com/GJs6,2024-07-12T04:03:16.813,1,Common,499,"Choose a friendly unit. It captures an enemy non-leader unit that costs the same as or less than it. If the friendly unit is a <strong>Bounty Hunter</strong>, give a Shield token to it. <em>(Put the captured card under the friendly unit until it leaves play.)</em>",Cunning,Event,Tactic,3,,,,0.2,0.53,2.5,0.41,,Normal
556732,Relentless Pursuit (Hyperspace),Relentless Pursuit Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556732_200w.jpg,79,23488,https://cpt.tcgcsv.com/GJs6,2024-07-12T04:03:16.813,1,Common,499,"Choose a friendly unit. It captures an enemy non-leader unit that costs the same as or less than it. If the friendly unit is a <strong>Bounty Hunter</strong>, give a Shield token to it. <em>(Put the captured card under the friendly unit until it leaves play.)</em>",Cunning,Event,Tactic,3,,,,0.95,1.12,11.5,1.12,,Foil
556733,Evacuate (Hyperspace),Evacuate Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556733_200w.jpg,79,23488,https://cpt.tcgcsv.com/HJs6,2024-07-12T04:03:16.813,1,Legendary,500,Return each non-leader unit to its owner’s hand.,Cunning,Event,Tactic,6,,,,14.0,19.0,30.0,19.65,,Normal
556733,Evacuate (Hyperspace),Evacuate Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556733_200w.jpg,79,23488,https://cpt.tcgcsv.com/HJs6,2024-07-12T04:03:16.813,1,Legendary,500,Return each non-leader unit to its owner’s hand.,Cunning,Event,Tactic,6,,,,19.99,29.99,59.99,28.88,,Foil
556734,Ruthless Assassin (Hyperspace),Ruthless Assassin Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556734_200w.jpg,79,23488,https://cpt.tcgcsv.com/JJs6,2024-07-12T04:03:16.813,1,Common,501,"<strong>Overwhelm</strong> <em>(When attacking an enemy unit, deal excess damage to the opponent’s base.)</em>
<strong>When Played:</strong> Deal 2 damage to a friendly unit.",Villainy,Unit,Underworld;Bounty Hunter,2,3,3,Ground,0.03,0.29,11.5,0.16,,Normal
556734,Ruthless Assassin (Hyperspace),Ruthless Assassin Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556734_200w.jpg,79,23488,https://cpt.tcgcsv.com/JJs6,2024-07-12T04:03:16.813,1,Common,501,"<strong>Overwhelm</strong> <em>(When attacking an enemy unit, deal excess damage to the opponent’s base.)</em>
<strong>When Played:</strong> Deal 2 damage to a friendly unit.",Villainy,Unit,Underworld;Bounty Hunter,2,3,3,Ground,0.5,0.75,1.95,0.68,,Foil
556735,Black Sun Starfighter (Hyperspace),Black Sun Starfighter Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556735_200w.jpg,79,23488,https://cpt.tcgcsv.com/KJs6,2024-07-12T04:03:16.813,1,Common,502,<strong>Sentinel</strong> <em>(Units in this arena can't attack your non-Sentinel units or your base.)</em>,Villainy,Unit,Underworld;Vehicle;Fighter,3,3,2,Space,1.71,2.56,11.75,1.92,,Foil
556735,Black Sun Starfighter (Hyperspace),Black Sun Starfighter Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556735_200w.jpg,79,23488,https://cpt.tcgcsv.com/KJs6,2024-07-12T04:03:16.813,1,Common,502,<strong>Sentinel</strong> <em>(Units in this arena can't attack your non-Sentinel units or your base.)</em>,Villainy,Unit,Underworld;Vehicle;Fighter,3,3,2,Space,0.25,0.71,11.5,0.55,,Normal
556736,Toro Calican - Ambitious Upstart (Hyperspace),Toro Calican Ambitious Upstart Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556736_200w.jpg,79,23488,https://cpt.tcgcsv.com/LJs6,2024-07-12T04:03:16.813,1,Uncommon,503,"<strong>When you play another </strong><strong>Bounty Hunter</strong><strong> unit:</strong> You may deal 1 damage to it. If you do, ready this unit. Use this ability only once each round.",Villainy,Unit,Bounty Hunter,3,3,5,Ground,1.0,1.68,11.5,1.43,,Normal
556736,Toro Calican - Ambitious Upstart (Hyperspace),Toro Calican Ambitious Upstart Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556736_200w.jpg,79,23488,https://cpt.tcgcsv.com/LJs6,2024-07-12T04:03:16.813,1,Uncommon,503,"<strong>When you play another </strong><strong>Bounty Hunter</strong><strong> unit:</strong> You may deal 1 damage to it. If you do, ready this unit. Use this ability only once each round.",Villainy,Unit,Bounty Hunter,3,3,5,Ground,4.77,6.25,9.73,5.63,,Foil
556737,Hutt's Henchmen (Hyperspace),Hutts Henchmen Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556737_200w.jpg,79,23488,https://cpt.tcgcsv.com/MJs6,2024-07-12T04:03:16.813,1,Common,504,"<strong>Shielded</strong> <em>(When you play this unit, give a Shield token to it.)</em>",Villainy,Unit,Underworld,4,3,4,Ground,0.35,0.58,11.5,0.53,,Foil
556737,Hutt's Henchmen (Hyperspace),Hutts Henchmen Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/556737_200w.jpg,79,23488,https://cpt.tcgcsv.com/MJs6,2024-07-12T04:03:16.813,1,Common,504,"<strong>Shielded</strong> <em>(When you play this unit, give a Shield token to it.)</em>",Villainy,Unit,Underworld,4,3,4,Ground,0.1,0.26,11.5,0.26,,Normal
